ParticipantID,ParticipantCode,LastName,FirstName,BirthDate,Gender,ParticipantType,RegionID,MaritalStatus
52362,Part-52362,Raymond,Rivera,9/17/2002,MALE,INDIVIDUAL,49,Single
52375,Part-52375,Donald,Ward,9/24/1967,MALE,INDIVIDUAL,378,Single
52497,Part-52497,Judith,Howell,6/22/1968,FEMALE,INDIVIDUAL,613,Married
52498,Part-52498,Karen,Chavez,12/10/1969,FEMALE,INDIVIDUAL,930,Married
52702,Part-52702,CSL Group,,,,COMPANY,571,
53931,Part-53931,Marie,Adams,4/20/1986,FEMALE,INDIVIDUAL,901,Married
54126,Part-54126,Judith,Fisher,9/11/1971,FEMALE,INDIVIDUAL,891,Single
54236,Part-54236,Sarah,Hall,3/16/1975,FEMALE,INDIVIDUAL,157,Single
54341,Part-54341,Albert,Long,4/18/2002,MALE,INDIVIDUAL,37,Single
54352,Part-54352,Ernest,Burton,10/9/1968,MALE,INDIVIDUAL,56,Single
54728,Part-54728,Harold,Greene,2/28/1972,MALE,INDIVIDUAL,209,Divorced
54790,Part-54790,Irene,Stanley,1/15/1982,FEMALE,INDIVIDUAL,866,Divorced
55194,Part-55194,Judith,Reynolds,8/7/1961,FEMALE,INDIVIDUAL,677,Married
55199,Part-55199,Angela,Tucker,7/2/1998,FEMALE,INDIVIDUAL,85,Divorced
55452,Part-55452,Lillian,Burns,11/20/1971,FEMALE,INDIVIDUAL,305,Single
55617,Part-55617,Angela,Harrison,2/26/1973,FEMALE,INDIVIDUAL,527,Single
56048,Part-56048,Janice,Nelson,1/24/1953,FEMALE,INDIVIDUAL,627,Married
56305,Part-56305,Joyce,Carr,9/19/1967,FEMALE,INDIVIDUAL,700,Single
56515,Part-56515,Barbara,Stewart,11/16/1977,FEMALE,INDIVIDUAL,289,Single
56524,Part-56524,Marilyn,Kim,6/21/1962,FEMALE,INDIVIDUAL,297,Married
56907,Part-56907,Brenda,Palmer,2/15/1980,FEMALE,INDIVIDUAL,410,Married
57085,Part-57085,Diana,Garrett,3/28/1987,FEMALE,INDIVIDUAL,349,Single
57190,Part-57190,Anthony,Carroll,11/13/1963,MALE,INDIVIDUAL,553,Married
57417,Part-57417,Diana,Castillo,10/12/1983,FEMALE,INDIVIDUAL,633,Single
57568,Part-57568,Craig,Taylor,8/23/1981,MALE,INDIVIDUAL,781,Married
57860,Part-57860,Willie,Richards,1/17/1955,MALE,INDIVIDUAL,228,Married
57862,Part-57862,Catherine,Ramos,2/22/2002,FEMALE,INDIVIDUAL,654,Divorced
57866,Part-57866,Joyce,Sims,2/22/2002,FEMALE,INDIVIDUAL,393,Single
58265,Part-58265,Frank,Mason,11/4/2010,MALE,INDIVIDUAL,686,Married
58683,Part-58683,Kathy,Fowler,9/27/1983,FEMALE,INDIVIDUAL,468,Single
58705,Part-58705,Stephanie,Matthews,7/9/1954,FEMALE,INDIVIDUAL,313,Single
58942,Part-58942,Annie,Banks,9/20/1975,FEMALE,INDIVIDUAL,755,Married
58952,Part-58952,Kathleen,Fields,1/4/2007,FEMALE,INDIVIDUAL,929,Married
58953,Part-58953,Brandon,Mason,4/15/1959,MALE,INDIVIDUAL,368,Married
59122,Part-59122,Michael,Howard,5/18/1978,MALE,INDIVIDUAL,824,Single
59363,Part-59363,Anthony,Hanson,7/15/1966,MALE,INDIVIDUAL,890,Divorced
59426,Part-59426,Eugene,Reid,12/19/1981,MALE,INDIVIDUAL,549,Married
59697,Part-59697,Andrea,Matthews,10/15/1984,FEMALE,INDIVIDUAL,565,Single
59907,Part-59907,Bruce,Oliver,1/27/1966,MALE,INDIVIDUAL,447,Married
60124,Part-60124,Roy,Ross,8/5/1976,MALE,INDIVIDUAL,839,Married
60557,Part-60557,Cheryl,Ward,6/28/1980,FEMALE,INDIVIDUAL,126,Married
60579,Part-60579,Theresa,Stephens,9/17/1996,FEMALE,INDIVIDUAL,257,Married
60637,Part-60637,Wanda,Welch,2/6/1983,FEMALE,INDIVIDUAL,874,Single
60657,Part-60657,Ronald,Willis,2/14/1962,MALE,INDIVIDUAL,336,Married
60737,Part-60737,Craig,Ford,5/27/1964,MALE,INDIVIDUAL,14,Married
60774,Part-60774,Kevin,Morales,5/19/1958,MALE,INDIVIDUAL,946,Single
60835,Part-60835,Antonio,Wheeler,4/19/1982,MALE,INDIVIDUAL,918,Single
61273,Part-61273,Matthew,Snyder,2/24/1981,MALE,INDIVIDUAL,587,Married
61403,Part-61403,Joan,Schmidt,9/27/1955,FEMALE,INDIVIDUAL,651,Single
61411,Part-61411,Jennifer,Stone,4/14/1981,FEMALE,INDIVIDUAL,348,Divorced
61445,Part-61445,Irene,Shaw,10/12/1993,FEMALE,INDIVIDUAL,386,Married
61528,Part-61528,Randy,Armstrong,1/23/1979,MALE,INDIVIDUAL,30,Married
61613,Part-61613,Lori,Fox,8/8/1990,FEMALE,INDIVIDUAL,342,Married
61656,Part-61656,Alice,Frazier,12/4/1988,FEMALE,INDIVIDUAL,950,Single
61708,Part-61708,Craig,Hill,2/10/1963,MALE,INDIVIDUAL,823,Single
61770,Part-61770,Novartis ,,,,COMPANY,622,
61985,Part-61985,Margaret,Cox,5/28/1971,FEMALE,INDIVIDUAL,621,Single
62373,Part-62373,Pamela,Alexander,8/15/1956,FEMALE,INDIVIDUAL,287,Married
62697,Part-62697,David,Franklin,9/7/1962,MALE,INDIVIDUAL,773,Married
62748,Part-62748,Jose,Franklin,5/27/1965,MALE,INDIVIDUAL,832,Married
63257,Part-63257,Ralph,Richardson,6/15/2007,MALE,INDIVIDUAL,116,Single
63318,Part-63318,Jean,Stanley,5/28/1970,FEMALE,INDIVIDUAL,713,Married
63421,Part-63421,Brandon,Mitchell,4/6/1955,MALE,INDIVIDUAL,335,Married
63454,Part-63454,Susan,Jones,9/10/1966,FEMALE,INDIVIDUAL,853,Married
63485,Part-63485,Michelle,Gutierrez,8/15/1979,FEMALE,INDIVIDUAL,96,Married
63920,Part-63920,Amy,Washington,11/3/1982,FEMALE,INDIVIDUAL,583,Single
64293,Part-64293,Paula,Garrett,3/30/1981,FEMALE,INDIVIDUAL,931,Single
64350,Part-64350,Jesse,Mendoza,11/29/1995,MALE,INDIVIDUAL,186,Divorced
64357,Part-64357,Raymond,Lawrence,2/13/1975,MALE,INDIVIDUAL,44,Married
64416,Part-64416,Kevin,Lynch,8/17/1984,MALE,INDIVIDUAL,432,Single
64445,Part-64445,Deborah,Jordan,1/9/1967,FEMALE,INDIVIDUAL,119,Married
64808,Part-64808,General Ltd,,,,COMPANY,517,
64819,Part-64819,Lillian,Lewis,2/15/1981,FEMALE,INDIVIDUAL,802,Single
64849,Part-64849,Alice,Montgomery,9/2/1989,FEMALE,INDIVIDUAL,218,Divorced
65276,Part-65276,Julia,Shaw,9/3/1976,FEMALE,INDIVIDUAL,989,Married
65374,Part-65374,Elizabeth,Dean,1/11/1967,FEMALE,INDIVIDUAL,317,Single
65406,Part-65406,Cheryl,Hansen,7/13/1972,FEMALE,INDIVIDUAL,331,Single
65460,Part-65460,Karen,Perez,2/12/1973,FEMALE,INDIVIDUAL,516,Married
65464,Part-65464,Elizabeth,Martin,6/2/2006,FEMALE,INDIVIDUAL,709,Married
65473,Part-65473,Keith,Kelley,9/26/1975,MALE,INDIVIDUAL,811,Married
65920,Part-65920,James,Bryant,12/24/1988,MALE,INDIVIDUAL,705,Single
66078,Part-66078,Sandra,Bishop,7/31/1970,FEMALE,INDIVIDUAL,556,Single
66396,Part-66396,Irene,Phillips,1/5/1975,FEMALE,INDIVIDUAL,674,Single
66515,Part-66515,Heather,Jones,4/17/1982,FEMALE,INDIVIDUAL,534,Married
67131,Part-67131,Kathryn,Romero,12/7/1966,FEMALE,INDIVIDUAL,747,Single
67271,Part-67271,Ruth,Richardson,2/26/1976,FEMALE,INDIVIDUAL,418,Married
67517,Part-67517,Cheryl,Kennedy,3/20/1981,FEMALE,INDIVIDUAL,411,Married
67640,Part-67640,Earl,Cox,8/15/1972,MALE,INDIVIDUAL,853,Married
67861,Part-67861,Johnny,Moore,11/20/1950,MALE,INDIVIDUAL,110,Married
68316,Part-68316,Todd,West,2/9/1974,MALE,INDIVIDUAL,685,Single
68466,Part-68466,Louise,Nichols,5/7/1966,FEMALE,INDIVIDUAL,617,Married
68514,Part-68514,Ann,Pierce,2/18/1967,FEMALE,INDIVIDUAL,872,Married
68939,Part-68939,Margaret,Porter,7/28/1986,FEMALE,INDIVIDUAL,163,Single
69307,Part-69307,Carl,Carpenter,7/5/1978,MALE,INDIVIDUAL,622,Divorced
69446,Part-69446,Phyllis,Rose,4/7/1953,FEMALE,INDIVIDUAL,70,Single
69533,Part-69533,Maria,Wilson,3/9/1977,FEMALE,INDIVIDUAL,243,Single
70207,Part-70207,Amanda,Andrews,12/26/1987,FEMALE,INDIVIDUAL,477,Married
70351,Part-70351,Jessica,Wells,9/25/1973,FEMALE,INDIVIDUAL,183,Married
70566,Part-70566,Betty,Turner,4/1/1970,FEMALE,INDIVIDUAL,770,Married
70575,Part-70575,Irene,Edwards,3/9/1959,FEMALE,INDIVIDUAL,86,Married
70602,Part-70602,Ruby,Williams,11/12/1983,FEMALE,INDIVIDUAL,335,Single
70669,Part-70669,Mark,Olson,4/29/1972,MALE,INDIVIDUAL,734,Single
70980,Part-70980,Katherine,Allen,6/7/1984,FEMALE,INDIVIDUAL,709,Married
70994,Part-70994,Laura,Andrews,2/15/1986,FEMALE,INDIVIDUAL,143,Married
71327,Part-71327,Kathryn,Mills,11/18/1976,FEMALE,INDIVIDUAL,357,Single
71679,Part-71679,Ashley,Watson,1/10/1966,FEMALE,INDIVIDUAL,623,Divorced
71813,Part-71813,Kelly,Fowler,6/22/1958,FEMALE,INDIVIDUAL,768,Married
72207,Part-72207,Shawn,Hunt,3/6/1969,MALE,INDIVIDUAL,818,Married
72383,Part-72383,Roy,Bailey,9/14/1973,MALE,INDIVIDUAL,737,Married
72585,Part-72585,Terry,Chavez,10/2/1971,MALE,INDIVIDUAL,152,Married
72610,Part-72610,Bobby,Garrett,4/17/1992,MALE,INDIVIDUAL,354,Married
72646,Part-72646,Annie,Berry,6/6/1993,FEMALE,INDIVIDUAL,424,Single
72986,Part-72986,Shirley,Rice,12/26/1974,FEMALE,INDIVIDUAL,379,Divorced
73014,Part-73014,Joseph,Gilbert,9/10/1953,MALE,INDIVIDUAL,620,Married
73094,Part-73094,Rachel,Cole,11/19/1977,FEMALE,INDIVIDUAL,199,Married
73369,Part-73369,Shirley,Brown,10/31/1981,FEMALE,INDIVIDUAL,375,Married
73411,Part-73411,Cheryl,Ford,4/7/1976,FEMALE,INDIVIDUAL,883,Married
73478,Part-73478,Wanda,Hunter,3/24/1980,FEMALE,INDIVIDUAL,412,Married
74220,Part-74220,Alice,Tucker,6/15/1982,FEMALE,INDIVIDUAL,90,Single
74428,Part-74428,Ruby,Scott,7/20/1977,FEMALE,INDIVIDUAL,982,Divorced
74551,Part-74551,Ruth,Black,2/29/1980,FEMALE,INDIVIDUAL,457,Married
74800,Part-74800,Helen,Montgomery,3/23/1979,FEMALE,INDIVIDUAL,730,Married
74981,Part-74981,Steven,Fuller,7/8/1966,MALE,INDIVIDUAL,624,Single
74989,Part-74989,Carl,Kelley,3/30/1993,MALE,INDIVIDUAL,882,Married
75038,Part-75038,Larry,Sims,6/1/1965,MALE,INDIVIDUAL,229,Married
75076,Part-75076,John,Knight,8/17/1957,MALE,INDIVIDUAL,19,Married
75228,Part-75228,Amy,Reid,1/13/1973,FEMALE,INDIVIDUAL,279,Single
75741,Part-75741,Timothy,Thomas,2/20/1978,MALE,INDIVIDUAL,635,Married
75895,Part-75895,Patrick,Fisher,4/21/1983,MALE,INDIVIDUAL,511,Married
76004,Part-76004,Lawrence,Bishop,7/9/1974,MALE,INDIVIDUAL,615,Married
76024,Part-76024,Carol,Freeman,3/14/1989,FEMALE,INDIVIDUAL,216,Married
76087,Part-76087,Jeremy,Day,6/15/1979,MALE,INDIVIDUAL,296,Married
76241,Part-76241,Janet,Harvey,3/10/1951,FEMALE,INDIVIDUAL,617,Single
76313,Part-76313,Patrick,Morgan,10/5/1983,MALE,INDIVIDUAL,717,Married
76699,Part-76699,Kathryn,Evans,10/18/1971,FEMALE,INDIVIDUAL,956,Divorced
76837,Part-76837,Andrea,Hill,11/8/1964,FEMALE,INDIVIDUAL,718,Single
76921,Part-76921,Antonio,Wells,8/27/1959,MALE,INDIVIDUAL,754,Married
77147,Part-77147,Debra,Medina,5/5/1983,FEMALE,INDIVIDUAL,772,Single
77496,Part-77496,Evelyn,Gilbert,12/14/1982,FEMALE,INDIVIDUAL,540,Divorced
77503,Part-77503,Bruce,Ramirez,5/3/1978,MALE,INDIVIDUAL,655,Divorced
77538,Part-77538,Benjamin,Cox,9/14/1996,MALE,INDIVIDUAL,109,Married
77542,Part-77542,Russell,Ortiz,5/17/1954,MALE,INDIVIDUAL,736,Married
77777,Part-77777,Doris,Elliott,10/10/1963,FEMALE,INDIVIDUAL,636,Single
77801,Part-77801,Terry,Garza,12/23/1975,MALE,INDIVIDUAL,585,Single
77807,Part-77807,Bobby,Hawkins,5/6/1964,MALE,INDIVIDUAL,754,Married
78002,Part-78002,Jacqueline,King,8/17/1982,FEMALE,INDIVIDUAL,592,Single
78085,Part-78085,Nicholas,Black,3/16/1976,MALE,INDIVIDUAL,290,Single
78361,Part-78361,George,Fields,5/25/2010,MALE,INDIVIDUAL,989,Married
78364,Part-78364,Judy,Black,9/29/1994,FEMALE,INDIVIDUAL,681,Married
78459,Part-78459,Todd,Stevens,5/2/1974,MALE,INDIVIDUAL,664,Married
78671,Part-78671,Stephanie,Walker,10/3/1972,FEMALE,INDIVIDUAL,482,Married
78727,Part-78727,Betty,Lynch,7/6/2006,FEMALE,INDIVIDUAL,63,Single
78815,Part-78815,Dorothy,Stanley,9/1/1977,FEMALE,INDIVIDUAL,823,Married
78967,Part-78967,James,Reed,5/2/1970,MALE,INDIVIDUAL,237,Single
79231,Part-79231,Michael,Schmidt,12/31/2011,MALE,INDIVIDUAL,943,Married
79318,Part-79318,Eugene,Moreno,11/7/1963,MALE,INDIVIDUAL,979,Married
79333,Part-79333,Aaron,Schmidt,3/11/1968,MALE,INDIVIDUAL,60,Married
79363,Part-79363,Laura,Adams,7/3/2010,FEMALE,INDIVIDUAL,716,Single
79477,Part-79477,Helen,Simmons,6/16/1975,FEMALE,INDIVIDUAL,422,Married
79644,Part-79644,Wayne,Adams,8/22/2002,MALE,INDIVIDUAL,217,Single
79655,Part-79655,Jesse,Jacobs,8/31/1959,MALE,INDIVIDUAL,776,Single
79798,Part-79798,WellSpring Corp,,,,COMPANY,877,
79951,Part-79951,Pamela,Burke,8/25/1973,FEMALE,INDIVIDUAL,355,Married
80221,Part-80221,Jacqueline,Murphy,6/22/1973,FEMALE,INDIVIDUAL,857,Married
80508,Part-80508,Norma,Torres,9/9/1978,FEMALE,INDIVIDUAL,122,Married
80538,Part-80538,Terry,Morris,12/1/1964,MALE,INDIVIDUAL,424,Divorced
80840,Part-80840,Deborah,Stone,8/25/1971,FEMALE,INDIVIDUAL,949,Married
80943,Part-80943,Gloria,Taylor,8/3/1970,FEMALE,INDIVIDUAL,797,Single
81014,Part-81014,Martin,Washington,6/20/1972,MALE,INDIVIDUAL,183,Single
81015,Part-81015,Norma,Edwards,9/8/2009,FEMALE,INDIVIDUAL,662,Divorced
81556,Part-81556,Henry,Nelson,7/4/2003,MALE,INDIVIDUAL,758,Married
81557,Part-81557,Scott,Meyer,11/24/1974,MALE,INDIVIDUAL,654,Married
81872,Part-81872,Deborah,Ward,11/2/1995,FEMALE,INDIVIDUAL,543,Divorced
82169,Part-82169,Jacqueline,Mendoza,1/20/2007,FEMALE,INDIVIDUAL,424,Single
82301,Part-82301,Jimmy,Burton,4/1/1968,MALE,INDIVIDUAL,511,Married
82532,Part-82532,Louis,Freeman,8/22/1971,MALE,INDIVIDUAL,9,Married
82676,Part-82676,Robert,Walker,8/21/1962,MALE,INDIVIDUAL,266,Married
82693,Part-82693,Nicholas,Hudson,8/16/1976,MALE,INDIVIDUAL,451,Single
82763,Part-82763,Daniel,Watson,8/28/1967,MALE,INDIVIDUAL,442,Single
83777,Part-83777,Jack,King,8/5/1964,MALE,INDIVIDUAL,513,Married
83883,Part-83883,Benjamin,Gordon,12/16/1976,MALE,INDIVIDUAL,103,Married
83886,Part-83886,Ralph,Mcdonald,10/4/1985,MALE,INDIVIDUAL,119,Single
83922,Part-83922,Virginia,Watkins,2/16/1980,FEMALE,INDIVIDUAL,411,Single
83936,Part-83936,Ruby,Olson,3/29/1982,FEMALE,INDIVIDUAL,4,Married
84356,Part-84356,Stephen,Howard,8/6/1959,MALE,INDIVIDUAL,171,Single
84384,Part-84384,Teresa,Ruiz,3/4/1981,FEMALE,INDIVIDUAL,262,Married
84444,Part-84444,Brandon,Stewart,4/11/1967,MALE,INDIVIDUAL,397,Single
84569,Part-84569,Judith,Hunter,1/1/1983,FEMALE,INDIVIDUAL,330,Single
85111,Part-85111,Todd,Morris,2/10/1977,MALE,INDIVIDUAL,502,Single
85155,Part-85155,Joseph,Rivera,5/22/1970,MALE,INDIVIDUAL,16,Single
85188,Part-85188,Sarah,Welch,3/25/1982,FEMALE,INDIVIDUAL,768,Single
85189,Part-85189,Tina,Griffin,12/11/2008,FEMALE,INDIVIDUAL,943,Divorced
85216,Part-85216,Linda,Bishop,4/19/2000,FEMALE,INDIVIDUAL,615,Single
85455,Part-85455,Chris,Hunter,8/14/2000,MALE,INDIVIDUAL,431,Married
85518,Part-85518,Terry,Shaw,9/30/1972,MALE,INDIVIDUAL,15,Single
85534,Part-85534,Kimberly,Murray,6/5/2009,FEMALE,INDIVIDUAL,947,Divorced
86755,Part-86755,Jose,Johnston,9/12/1967,MALE,INDIVIDUAL,706,Single
87417,Part-87417,Donna,Jordan,3/10/1955,FEMALE,INDIVIDUAL,100,Single
87430,Part-87430,Andrew,Peters,8/1/1974,MALE,INDIVIDUAL,485,Single
88099,Part-88099,Louise,Wright,11/24/2006,FEMALE,INDIVIDUAL,643,Married
88422,Part-88422,Jeffrey,Harvey,2/24/1970,MALE,INDIVIDUAL,6,Divorced
88842,Part-88842,Richard,Ortiz,4/3/1978,MALE,INDIVIDUAL,587,Single
88990,Part-88990,Andrea,Alexander,1/24/1977,FEMALE,INDIVIDUAL,726,Married
89805,Part-89805,Jack,Pierce,2/22/1978,MALE,INDIVIDUAL,354,Single
89845,Part-89845,Willie,Austin,8/10/1958,MALE,INDIVIDUAL,687,Married
89926,Part-89926,Julia,Cook,7/25/1971,FEMALE,INDIVIDUAL,244,Single
90039,Part-90039,Robin,Hart,9/11/1967,FEMALE,INDIVIDUAL,584,Married
90050,Part-90050,Robin,Flores,9/1/1961,FEMALE,INDIVIDUAL,336,Married
90077,Part-90077,Todd,Gilbert,11/23/1962,MALE,INDIVIDUAL,228,Married
90079,Part-90079,Earl,Wallace,5/8/1963,MALE,INDIVIDUAL,668,Married
90257,Part-90257,Alan,Howard,2/12/1960,MALE,INDIVIDUAL,111,Married
90262,Part-90262,Gerald,Day,10/18/1968,MALE,INDIVIDUAL,672,Married
90537,Part-90537,Rebecca,Johnson,1/2/1983,FEMALE,INDIVIDUAL,442,Married
90558,Part-90558,Kimberly,Kelly,9/15/1989,FEMALE,INDIVIDUAL,979,Married
90753,Part-90753,Margaret,Riley,5/12/1980,FEMALE,INDIVIDUAL,968,Single
91357,Part-91357,Willie,Harper,2/3/1980,MALE,INDIVIDUAL,761,Single
91555,Part-91555,Kathryn,Carr,8/18/1954,FEMALE,INDIVIDUAL,615,Divorced
91568,Part-91568,Martin,Richardson,5/18/1985,MALE,INDIVIDUAL,826,Married
91740,Part-91740,Emily,Oliver,11/30/2007,FEMALE,INDIVIDUAL,535,Married
91741,Part-91741,Steve,Taylor,2/16/1972,MALE,INDIVIDUAL,571,Single
91985,Part-91985,Helen,Wilson,8/13/1977,FEMALE,INDIVIDUAL,152,Married
92062,Part-92062,Michael,Ramirez,8/21/1987,MALE,INDIVIDUAL,709,Married
92414,Part-92414,Maria,Fox,9/13/1967,FEMALE,INDIVIDUAL,372,Married
92588,Part-92588,Willie,Fowler,5/30/1968,MALE,INDIVIDUAL,617,Married
92594,Part-92594,Daniel,Andrews,10/28/1999,MALE,INDIVIDUAL,613,Single
92646,Part-92646,Henry,Gonzalez,1/1/1965,MALE,INDIVIDUAL,409,Married
92648,Part-92648,Joseph,Webb,2/16/1953,MALE,INDIVIDUAL,864,Single
92758,Part-92758,Earl,James,6/3/1968,MALE,INDIVIDUAL,403,Single
92788,Part-92788,Betty,Stewart,5/20/1985,FEMALE,INDIVIDUAL,949,Married
92796,Part-92796,Janice,Hawkins,10/14/1986,FEMALE,INDIVIDUAL,170,Married
93540,Part-93540,Christopher,Little,5/2/1968,MALE,INDIVIDUAL,754,Divorced
94512,Part-94512,Lisa,King,9/14/1958,FEMALE,INDIVIDUAL,578,Married
94634,Part-94634,Michelle,Gonzales,6/24/1976,FEMALE,INDIVIDUAL,355,Married
95232,Part-95232,Keith,Gomez,11/13/1964,MALE,INDIVIDUAL,741,Single
95361,Part-95361,Thomas,Oliver,3/26/2009,MALE,INDIVIDUAL,831,Married
95369,Part-95369,Henry,George,11/23/1974,MALE,INDIVIDUAL,847,Married
95790,Part-95790,David,Brooks,8/15/1968,MALE,INDIVIDUAL,618,Married
96253,Part-96253,Martin,Duncan,8/9/1963,MALE,INDIVIDUAL,792,Married
96455,Part-96455,Craig,Johnson,6/16/1967,MALE,INDIVIDUAL,13,Divorced
96561,Part-96561,Peter,Garcia,12/18/1975,MALE,INDIVIDUAL,579,Married
96729,Part-96729,Jean,Smith,6/1/1979,FEMALE,INDIVIDUAL,449,Married
96978,Part-96978,Annie,Garcia,1/30/1978,FEMALE,INDIVIDUAL,588,Single
96979,Part-96979,Jeremy,Kelley,3/15/2011,MALE,INDIVIDUAL,900,Single
97005,Part-97005,Jean,Graham,2/3/1965,FEMALE,INDIVIDUAL,835,Single
97403,Part-97403,Julie,Wagner,1/10/1984,FEMALE,INDIVIDUAL,273,Married
97530,Part-97530,Donald,Simpson,2/22/1963,MALE,INDIVIDUAL,772,Married
97531,Part-97531,Harold,Jordan,6/5/1970,MALE,INDIVIDUAL,823,Married
97635,Part-97635,Jean,Hudson,1/25/1971,FEMALE,INDIVIDUAL,862,Married
97912,Part-97912,Patrick,Morris,2/1/1977,MALE,INDIVIDUAL,118,Married
98154,Part-98154,Todd,Hamilton,9/30/1974,MALE,INDIVIDUAL,597,Single
98195,Part-98195,Kimberly,Watkins,5/2/1969,FEMALE,INDIVIDUAL,85,Married
98233,Part-98233,Robin,King,4/30/2011,FEMALE,INDIVIDUAL,377,Divorced
98281,Part-98281,Shawn,Lawrence,11/11/1964,MALE,INDIVIDUAL,27,Married
98296,Part-98296,Shawn,Alexander,3/6/2008,MALE,INDIVIDUAL,319,Married
99225,Part-99225,Evelyn,Henry,8/2/1977,FEMALE,INDIVIDUAL,834,Single
99304,Part-99304,Chris,Mccoy,6/19/1971,MALE,INDIVIDUAL,154,Married
99393,Part-99393,Alan,Andrews,10/30/1973,MALE,INDIVIDUAL,189,Married
99743,Part-99743,Teresa,Morales,10/21/1962,FEMALE,INDIVIDUAL,874,Single
99745,Part-99745,Joseph,Hanson,5/17/2008,MALE,INDIVIDUAL,406,Married
99757,Part-99757,Jimmy,Hughes,7/4/1969,MALE,INDIVIDUAL,966,Single
99758,Part-99758,Paul,Hawkins,3/2/1972,MALE,INDIVIDUAL,69,Single
99883,Part-99883,Stephen,Mason,4/28/1974,MALE,INDIVIDUAL,105,Single
99894,Part-99894,Gerald,Willis,2/25/1969,MALE,INDIVIDUAL,939,Single
100003,Part-100003,George,Gibson,1/2/1997,MALE,INDIVIDUAL,769,Married
100054,Part-100054,John,Hunter,6/21/1968,MALE,INDIVIDUAL,684,Single
100339,Part-100339,Robert,Morrison,11/26/2011,MALE,INDIVIDUAL,422,Divorced
100340,Part-100340,Adam,Green,2/26/1977,MALE,INDIVIDUAL,704,Single
100930,Part-100930,Ernest,Cunningham,11/16/1967,MALE,INDIVIDUAL,563,Married
100948,Part-100948,Fred,Wheeler,6/28/1961,MALE,INDIVIDUAL,304,Married
101113,Part-101113,Marilyn,Graham,5/29/1964,FEMALE,INDIVIDUAL,184,Single
101132,Part-101132,Kimberly,Washington,9/30/1975,FEMALE,INDIVIDUAL,914,Married
101202,Part-101202,Phyllis,Rice,8/29/1984,FEMALE,INDIVIDUAL,943,Married
101283,Part-101283,Rebecca,Hansen,7/22/1961,FEMALE,INDIVIDUAL,597,Single
101415,Part-101415,Thomas,Marshall,9/15/1967,MALE,INDIVIDUAL,826,Single
101467,Part-101467,Benjamin,Jacobs,12/1/1969,MALE,INDIVIDUAL,960,Divorced
101625,Part-101625,Jason,Davis,3/11/1975,MALE,INDIVIDUAL,610,Single
101908,Part-101908,Martha,Mendoza,2/8/1997,FEMALE,INDIVIDUAL,116,Single
102087,Part-102087,Paul,Sanchez,9/7/1968,MALE,INDIVIDUAL,941,Single
102270,Part-102270,Johnny,Dean,1/20/1976,MALE,INDIVIDUAL,806,Married
103697,Part-103697,Larry,Woods,5/4/1963,MALE,INDIVIDUAL,566,Married
104332,Part-104332,Jason,Fernandez,10/4/1964,MALE,INDIVIDUAL,426,Married
104485,Part-104485,Ralph,Hart,12/9/1968,MALE,INDIVIDUAL,878,Married
104661,Part-104661,Steven,Kelley,8/1/2011,MALE,INDIVIDUAL,110,Married
104890,Part-104890,Howard,Wheeler,1/24/1963,MALE,INDIVIDUAL,586,Married
105101,Part-105101,Jeffrey,Nichols,3/29/1970,MALE,INDIVIDUAL,848,Married
105187,Part-105187,Evelyn,Lynch,9/21/1960,FEMALE,INDIVIDUAL,94,Married
105201,Part-105201,Alice,Owens,10/28/1972,FEMALE,INDIVIDUAL,768,Divorced
105498,Part-105498,Michael,Morrison,7/21/1980,MALE,INDIVIDUAL,397,Married
105565,Part-105565,Julie,Duncan,1/27/1976,FEMALE,INDIVIDUAL,340,Married
105617,Part-105617,Elizabeth,Diaz,11/27/1969,FEMALE,INDIVIDUAL,503,Single
105863,Part-105863,Ashley,Jackson,11/8/1961,FEMALE,INDIVIDUAL,333,Single
105872,Part-105872,Gloria,Gutierrez,9/11/1978,FEMALE,INDIVIDUAL,71,Single
105976,Part-105976,Patrick,Richards,10/12/2007,MALE,INDIVIDUAL,437,Married
106046,Part-106046,Fred,Cook,6/17/1959,MALE,INDIVIDUAL,215,Single
106079,Part-106079,Keith,Harvey,2/15/1991,MALE,INDIVIDUAL,385,Married
106144,Part-106144,Janet,Rogers,12/27/1983,FEMALE,INDIVIDUAL,628,Married
106353,Part-106353,Michael,Porter,9/16/1949,MALE,INDIVIDUAL,805,Married
106809,Part-106809,Cheryl,Fields,2/26/1971,FEMALE,INDIVIDUAL,331,Married
107010,Part-107010,Denise,Fowler,10/5/1954,FEMALE,INDIVIDUAL,19,Married
107063,Part-107063,Dorothy,Jordan,6/26/1962,FEMALE,INDIVIDUAL,774,Single
107147,Part-107147,Kathleen,Green,3/2/1962,FEMALE,INDIVIDUAL,476,Single
107152,Part-107152,Michael,Marshall,3/14/1991,MALE,INDIVIDUAL,418,Married
107206,Part-107206,Fred,Jordan,2/9/1976,MALE,INDIVIDUAL,884,Married
107207,Part-107207,Annie,Mccoy,3/5/1985,FEMALE,INDIVIDUAL,130,Divorced
107666,Part-107666,Phyllis,Montgomery,5/30/1981,FEMALE,INDIVIDUAL,851,Married
107764,Part-107764,Steven,Alexander,9/4/2012,MALE,INDIVIDUAL,762,Divorced
107768,Part-107768,Ernest,Morgan,2/27/1974,MALE,INDIVIDUAL,716,Married
107884,Part-107884,Anna,Watson,9/7/1971,FEMALE,INDIVIDUAL,826,Divorced
